flow_id,src_ip,dst_ip,src_port,dst_port,total_flow_packets,total_fw_packets,total_bw_packets,flow_duration,flow_down_up_ratio,flow_total_SYN_flag,flow_total_RST_flag,flow_total_PSH_flag,flow_total_ACK_flag,flow_total_URG_flag,flow_total_CWE_flag,flow_total_ECE_flag,flow_total_FIN_flag,flow_start_timestamp,flow_end_timestamp,flow_total_http_get_packets,flow_total_http_2xx_packets,flow_total_http_4xx_packets,flow_total_http_5xx_packets,flow_websocket_packts_per_second,fw_websocket_packts_per_second,bw_websocket_packts_per_second,flow_websocket_bytes_per_second,fw_websocket_bytes_per_second,bw_websocket_bytes_per_second,flow_total_websocket_ping_packets,flow_total_websocket_pong_packets,flow_total_websocket_close_packets,flow_total_websocket_data_messages,flow_total_ocpp16_heartbeat_packets,flow_total_ocpp16_resetHard_packets,flow_total_ocpp16_resetSoft_packets,flow_total_ocpp16_unlockconnector_packets,flow_total_ocpp16_starttransaction_packets,flow_total_ocpp16_remotestarttransaction_packets,flow_total_ocpp16_authorize_not_accepted_packets,flow_total_ocpp16_setchargingprofile_packets,flow_avg_ocpp16_setchargingprofile_limit,flow_max_ocpp16_setchargingprofile_limit,flow_min_ocpp16_setchargingprofile_limit,flow_avg_ocpp16_setchargingprofile_minchargingrate,flow_min_ocpp16_setchargingprofile_minchargingrate,flow_max_ocpp16_setchargingprofile_minchargingrate,flow_total_ocpp16_metervalues,flow_min_ocpp16_metervalues_soc,flow_max_ocpp16_metervalues_soc,flow_avg_ocpp16_metervalues_wh_diff,flow_max_ocpp16_metervalues_wh_diff,flow_min_ocpp16_metervalues_wh_diff,label
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,49,24,25,108610090.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682522106265072.0,1682522214875162.0,0,0,0,0,2.301811921894181e-07,1.104869722509207e-07,1.1969421993849746e-07,3.76208140514e-05,4.714110816e-06,3.29067032353e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-40982-80,192.168.21.225,192.168.21.70,40982,80,1688,956,732,119909140.0,0.7656903765690377,0,0,957,1688,0,0,0,0,1719307802834799.0,1719307922743939.0,0,0,0,0,7.9810429797e-06,3.9863516659e-06,3.9946913137e-06,0.0006104622216454,0.0002630992099518,0.0003473630116936,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.70-192.168.21.128-80-38812,192.168.21.70,192.168.21.128,80,38812,2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,1682605604139903.0,1682605604139903.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-50652-80,192.168.21.128,192.168.21.70,50652,80,49,24,25,119665323.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682504946651990.0,1682505066317313.0,0,0,0,0,2.089159948199864e-07,1.0027967751359349e-07,1.0863631730639293e-07,3.44209993065e-05,4.2953128534e-06,3.0125686453e-05,4,4,0,17,3,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-38786-80,192.168.21.225,192.168.21.70,38786,80,11,6,5,12338.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082820641939.0,1719082820654277.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-41336-80,192.168.21.128,192.168.21.70,41336,80,51,24,27,109787389.0,1.125,0,0,27,51,0,0,0,0,1682583689391985.0,1682583799179374.0,0,0,0,0,2.459298854443109e-07,1.1841068558429787e-07,1.2751919986001306e-07,3.73631255589e-05,4.7546444519e-06,3.2608481107e-05,6,5,0,16,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-43848-80,192.168.21.128,192.168.21.70,43848,80,48,24,24,118395162.0,1.0,0,0,25,48,0,0,0,0,1682556066483848.0,1682556184879010.0,0,0,0,0,2.111572768488632e-07,1.0135549288745433e-07,1.0980178396140882e-07,3.45453304924e-05,4.341393612e-06,3.02039368804e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-49724-80,192.168.21.225,192.168.21.70,49724,80,11,6,5,7330.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083292554207.0,1719083292561537.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-51450-80,192.168.21.128,192.168.21.70,51450,80,33,11,22,39182094.0,2.0,3,0,20,31,0,0,0,0,1682704904203085.0,1682704943385179.0,1,0,0,0,4.5939351786558417e-07,1.2760931051821788e-07,3.3178420734736645e-07,0.0001501706366178,1.63850354705e-05,0.0001337856011472,0,0,0,18,0,0,0,0,0,0,0,9,81.11111111111111,90,10,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-33254-80,192.168.21.128,192.168.21.70,33254,80,51,22,29,98773744.0,1.318181818181818,3,0,28,49,0,0,0,0,1682619923276558.0,1682620022050302.0,1,0,0,0,2.632278472708294e-07,1.0124147971954977e-07,1.619863675512796e-07,6.21015236599e-05,8.3929186687e-06,5.37086049912e-05,2,2,0,22,1,0,0,0,0,0,0,9,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.70-192.168.21.128-80-52784,192.168.21.70,192.168.21.128,80,52784,48,24,24,118863202.0,1.0,0,0,25,48,0,0,0,0,1682545933145107.0,1682546052008309.0,0,0,0,0,2.1032581639522049e-07,1.009563918697058e-07,1.0936942452551465e-07,3.91879061107e-05,3.00345265812e-05,9.1533795295e-06,4,4,0,17,2,0,0,0,0,0,0,7,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.140-192.168.21.70-47214-80,192.168.21.140,192.168.21.70,47214,80,13,8,5,60064654.0,0.625,0,0,9,13,0,0,0,0,1719315232094536.0,1719315292159190.0,0,0,0,0,8.324363276944874e-08,3.3297453107779496e-08,4.9946179661669247e-08,3.6627198418557444e-07,1.9978471864667699e-07,1.6648726553889748e-07,3,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-36032-80,192.168.21.128,192.168.21.70,36032,80,6,3,3,32296810.0,1.0,0,1,2,5,0,0,0,4,1683710816505237.0,1683710848802047.0,0,0,0,0,6.19256205179397e-08,3.096281025896985e-08,3.096281025896985e-08,3.715537231e-06,1.857768615538191e-07,3.5297603695e-06,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-38718,192.168.21.70,192.168.21.128,80,38718,103,52,51,98511576.0,0.9807692307692308,0,0,53,103,0,0,0,0,1683675242818959.0,1683675341330535.0,0,0,0,0,5.380078377793896e-07,2.6392837325026656e-07,2.7407946452912294e-07,5.45621156238e-05,9.8973139968e-06,4.46648016269e-05,4,4,0,45,0,0,0,0,3,5,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.225-192.168.21.70-41626-80,192.168.21.225,192.168.21.70,41626,80,1744,944,800,119861480.0,0.847457627118644,0,0,963,1744,0,0,0,0,1719307203222537.0,1719307323084017.0,0,0,0,0,8.0342742305e-06,3.9879367416e-06,4.0463374889e-06,0.0006150599842418,0.0002632038249485,0.0003518561592932,0,0,0,963,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-42252-80,192.168.21.128,192.168.21.70,42252,80,47,23,24,116733658.0,1.0434782608695652,0,0,25,47,0,0,0,0,1682529906064697.0,1682530022798355.0,0,0,0,0,2.1416273959306578e-07,1.0279811500467157e-07,1.1136462458839421e-07,3.50370241974e-05,4.403185926e-06,3.06338382713e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-45462,192.168.21.70,192.168.21.128,80,45462,121,61,60,117094184.0,0.9836065573770492,0,0,62,121,0,0,0,0,1683789140087282.0,1683789257181466.0,0,0,0,0,5.294882963615e-07,2.562040143684677e-07,2.7328428199303225e-07,5.4998461751e-05,9.462468264e-06,4.5535993487e-05,4,5,0,53,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,7,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-49230-80,192.168.21.128,192.168.21.70,49230,80,53,26,27,109750352.0,1.0384615384615383,0,0,27,53,0,0,0,0,1682568376944246.0,1682568486694598.0,0,0,0,0,2.460128783914971e-07,1.1845064515146156e-07,1.2756223324003552e-07,3.73757343393e-05,4.7562489822e-06,3.2619485357e-05,6,5,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-32826,192.168.21.70,192.168.21.128,80,32826,41,24,17,32251662.0,0.7083333333333334,0,0,23,41,0,0,0,0,1682618961191250.0,1682618993442912.0,0,0,0,0,7.131415429071531e-07,6.201230807888288e-07,9.301846211832432e-08,0.0002507157615629,0.0002109968782383,3.97188833245e-05,1,7,0,15,1,0,0,0,0,0,0,10,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-33924-80,192.168.21.128,192.168.21.70,33924,80,122,61,61,113131436.0,1.0,0,0,65,122,0,0,0,0,1683652555447765.0,1683652668579201.0,0,0,0,0,5.745529474230311e-07,2.828568356544153e-07,2.916961117686157e-07,5.94176140396e-05,4.94292320306e-05,9.988382009e-06,5,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-38812,192.168.21.70,192.168.21.128,80,38812,2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,1682605362460591.0,1682605362460591.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-41128-80,192.168.21.225,192.168.21.70,41128,80,1709,940,769,119769309.0,0.8180851063829787,0,0,961,1709,0,0,0,0,1719307082932364.0,1719307202701673.0,0,0,0,0,8.023758407e-06,3.9910057425e-06,4.0327526645e-06,0.0006140805237508,0.0002634063790081,0.0003506741447427,0,0,0,961,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-56913-80,192.168.21.225,192.168.21.70,56913,80,11,6,5,19522.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083575544416.0,1719083575563938.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-54306-80,192.168.21.128,192.168.21.70,54306,80,47,23,24,115098806.0,1.0434782608695652,0,0,25,47,0,0,0,0,1682513645204543.0,1682513760303349.0,0,0,0,0,2.1720468585920866e-07,1.0425824921242016e-07,1.1294643664678849e-07,3.55346866065e-05,4.4657283412e-06,3.10689582653e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41316-80,192.168.21.225,192.168.21.70,41316,80,1732,958,774,119946630.0,0.8079331941544885,0,0,959,1732,0,0,0,0,1719311643014293.0,1719311762960923.0,0,0,0,0,7.9952225418e-06,3.9934427503e-06,4.0017797915e-06,0.0006115469855218,0.0002635672215217,0.000347979764,0,0,0,959,480,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-33222-80,192.168.21.225,192.168.21.70,33222,80,11,6,5,5857.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083307710374.0,1719083307716231.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.70-192.168.21.128-80-41336,192.168.21.70,192.168.21.128,80,41336,40,19,21,104871024.0,1.105263157894737,0,0,21,40,0,0,0,0,1682592464318834.0,1682592569189858.0,0,0,0,0,2.0024597070779053e-07,9.535522414656693e-08,1.0489074656122362e-07,3.21347105373e-05,2.30950352882e-05,9.039675249e-06,4,4,0,13,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-47498-80,192.168.21.128,192.168.21.70,47498,80,35,14,21,70983120.0,1.5,3,1,20,32,0,0,0,2,1682647942312685.0,1682648013295805.0,1,0,0,0,2.5358141484905145e-07,8.452713828301713e-08,1.690542765660343e-07,7.48065173804e-05,9.072579509e-06,6.57339378714e-05,1,0,0,17,0,0,0,0,0,0,0,7,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-38812-80,192.168.21.128,192.168.21.70,38812,80,44,22,22,118768249.0,1.0,0,0,23,44,0,0,0,0,1682595864667522.0,1682595983435771.0,0,0,0,0,1.9365445052574614e-07,9.261734590361772e-08,1.0103710462212845e-07,2.89808095091e-05,3.7215333535e-06,2.52592761555e-05,5,4,0,14,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.225-192.168.21.70-55696-80,192.168.21.225,192.168.21.70,55696,80,11,6,5,11689.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082830870211.0,1719082830881900.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41204-80,192.168.21.225,192.168.21.70,41204,80,1693,956,737,119818081.0,0.7709205020920502,0,0,957,1693,0,0,0,0,1719312723047252.0,1719312842865333.0,0,0,0,0,7.9871083897e-06,3.9893812019e-06,3.9977271877e-06,0.0006109261589659,0.0002632991593313,0.0003476269996345,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-59592-80,192.168.21.225,192.168.21.70,59592,80,11,6,5,31876.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082436642070.0,1719082436673946.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.128-192.168.21.70-60208-80,192.168.21.128,192.168.21.70,60208,80,43,21,22,108512010.0,1.0476190476190477,0,0,23,43,0,0,0,0,1682671459068953.0,1682671567580963.0,0,0,0,0,2.119581049139169e-07,1.0137126756752549e-07,1.1058683734639142e-07,2.59694756368e-05,3.538778795e-06,2.24306968417e-05,6,5,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-39256-80,192.168.21.128,192.168.21.70,39256,80,23,12,11,90015001.0,0.9166666666666666,0,0,13,23,0,0,0,0,1682607528382193.0,1682607618397194.0,0,0,0,0,1.4442037277764405e-07,6.665555666660494e-08,7.77648161110391e-08,2.5106926344e-06,1.0442703877e-06,1.4664222466e-06,5,4,0,4,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.70-192.168.21.128-80-60208,192.168.21.70,192.168.21.128,80,60208,45,22,23,117842093.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682679141092855.0,1682679258934948.0,0,0,0,0,1.9517643835467178e-07,9.334525312614737e-08,1.0183118522852441e-07,3.40625314589e-05,2.54238525787e-05,8.6386788802e-06,4,4,0,15,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-54306-80,192.168.21.128,192.168.21.70,54306,80,49,24,25,111448294.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682513525208590.0,1682513636656884.0,0,0,0,0,2.243192704232871e-07,1.076732498031778e-07,1.1664602062010926e-07,3.66986326412e-05,4.6120041999e-06,3.20866284413e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41540-80,192.168.21.225,192.168.21.70,41540,80,1710,942,768,119793300.0,0.8152866242038217,0,0,966,1710,0,0,0,0,1719311763173921.0,1719311882967221.0,0,0,0,0,8.0638900506e-06,3.9902064639e-06,4.0736835866e-06,0.0006175887967023,0.0002633536266218,0.0003542351700804,0,0,0,966,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.225-192.168.21.70-41144-80,192.168.21.225,192.168.21.70,41144,80,11,6,5,12665.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719083183286237.0,1719083183298902.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41112-80,192.168.21.225,192.168.21.70,41112,80,1739,955,784,119626574.0,0.8209424083769633,0,0,956,1739,0,0,0,0,1719307803133821.0,1719307922760395.0,0,0,0,0,7.9915353924e-06,3.9874083495e-06,4.0041270428e-06,0.0006113524575233,0.0002631689510726,0.0003481835064506,0,0,0,956,478,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-60504-80,192.168.21.128,192.168.21.70,60504,80,54,26,28,93716150.0,1.0769230769230769,3,0,26,52,0,0,0,0,1682608508739499.0,1682608602455649.0,1,0,0,0,2.560924664532208e-07,1.2804623322661038e-07,1.2804623322661038e-07,3.55541707592e-05,9.6034674919e-06,2.59507032672e-05,3,3,0,18,1,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-60698-80,192.168.21.128,192.168.21.70,60698,80,3,1,2,64290.0,2.0,0,0,2,3,0,0,0,2,1682611972842444.0,1682611972906734.0,0,0,0,0,3.11090371752e-05,1.55545185876e-05,1.55545185876e-05,0.0001866542230517,9.33271115258e-05,9.33271115258e-05,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-52784-80,192.168.21.128,192.168.21.70,52784,80,47,23,24,117946413.0,1.0434782608695652,0,0,24,47,0,0,0,0,1682549414097882.0,1682549532044295.0,0,0,0,0,2.0348223731059968e-07,9.326269210069153e-08,1.1021954520990817e-07,3.43291491196e-05,3.7644213902e-06,3.05647277293e-05,4,4,0,16,3,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-38718-80,192.168.21.128,192.168.21.70,38718,80,120,61,59,101882315.0,0.9672131147540984,0,0,63,120,0,0,0,0,1683670781443187.0,1683670883325502.0,0,0,0,0,6.183605074148542e-07,3.04272630632706e-07,3.140878767821481e-07,6.46628416325e-05,5.44353551448e-05,1.02274864877e-05,5,4,0,54,0,0,0,0,4,3,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-48966,192.168.21.70,192.168.21.128,80,48966,41,20,21,99717549.0,1.05,0,0,21,41,0,0,0,0,1682691827028970.0,1682691926746519.0,0,0,0,0,2.105948271953616e-07,1.0028325104541029e-07,1.1031157614995129e-07,3.37954556023e-05,2.42886034031e-05,9.5068521991e-06,4,4,0,13,2,0,0,0,0,0,0,5,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-57246-80,192.168.21.128,192.168.21.70,57246,80,104,51,53,112219128.0,1.03921568627451,0,0,53,104,0,0,0,0,1683755679276222.0,1683755791495350.0,0,0,0,0,4.7229024984047284e-07,2.3168955652551497e-07,2.406006933149579e-07,4.66319788191e-05,3.80505540909e-05,8.5814247282e-06,5,4,0,44,0,0,0,0,3,4,3,0,0.0,0,0,0.0,0,0,6,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.128-192.168.21.70-38812-80,192.168.21.128,192.168.21.70,38812,80,41,20,21,106598309.0,1.05,0,0,21,41,0,0,0,0,1682599344584421.0,1682599451182730.0,0,0,0,0,1.970012488659647e-07,9.381011850760221e-08,1.0319113035836244e-07,2.62855952058e-05,3.5084984321e-06,2.27770967736e-05,5,4,0,12,2,0,0,0,0,0,0,4,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-43786-80,192.168.21.128,192.168.21.70,43786,80,127,63,64,119929514.0,1.0158730158730158,0,0,64,127,0,0,0,0,1683705298095241.0,1683705418024755.0,0,0,0,0,5.33646788562822e-07,2.66823394281411e-07,2.66823394281411e-07,5.63997949662e-05,4.68275056963e-05,9.5722892698e-06,4,4,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
192.168.21.70-192.168.21.128-80-47062,192.168.21.70,192.168.21.128,80,47062,2,1,1,0.0,1.0,0,0,2,2,0,0,0,0,1682643516699052.0,1682643516699052.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-36150-80,192.168.21.128,192.168.21.70,36150,80,7,3,4,9940035.0,1.3333333333333333,0,0,3,7,0,0,0,2,1683711807785073.0,1683711817725108.0,0,0,0,0,3.018098024805749e-07,1.0060326749352493e-07,2.0120653498704986e-07,1.4084457449e-06,6.036196049611496e-07,8.048261399481995e-07,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-36150-80,192.168.21.128,192.168.21.70,36150,80,27,14,13,98886620.0,0.9285714285714286,0,0,15,27,0,0,0,0,1683711687787773.0,1683711786674393.0,0,0,0,0,1.516888735806725e-07,7.078814100431384e-08,8.090073257635867e-08,2.4472471604e-06,1.0517095234e-06,1.3955376369e-06,6,5,0,4,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,normal
192.168.21.225-192.168.21.70-41915-80,192.168.21.225,192.168.21.70,41915,80,11,6,5,41421.0,0.8333333333333334,3,0,2,9,0,0,0,2,1719082221303835.0,1719082221345256.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_unauthorized_access
192.168.21.225-192.168.21.70-41078-80,192.168.21.225,192.168.21.70,41078,80,1698,956,742,119790095.0,0.7761506276150628,0,0,957,1698,0,0,0,0,1719311163057960.0,1719311282848055.0,0,0,0,0,7.9889743805e-06,3.9903132224e-06,3.998661158e-06,0.000611068886789,0.0002633606726833,0.0003477082141056,0,0,0,957,479,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_dos_flooding_heartbeat
192.168.21.128-192.168.21.70-54306-80,192.168.21.128,192.168.21.70,54306,80,47,23,24,109387150.0,1.0434782608695652,0,0,25,47,0,0,0,0,1682514845186899.0,1682514954574049.0,0,0,0,0,2.285460403712868e-07,1.0970209937821765e-07,1.1884394099306913e-07,3.73901322047e-05,4.69890659e-06,3.26912256147e-05,5,4,0,16,2,0,0,0,0,0,0,6,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-49230-80,192.168.21.128,192.168.21.70,49230,80,45,22,23,99344819.0,1.0454545454545454,0,0,23,45,0,0,0,0,1682571736845026.0,1682571836189845.0,0,0,0,0,2.3151685444210238e-07,1.1072545212448373e-07,1.207914023176186e-07,3.46872643655e-05,4.4692818857e-06,3.02179824797e-05,5,4,0,14,2,0,0,0,0,0,0,5,10.0,10,10,3.0,3,3,0,0.0,0.0,0.0,0,0,normal
192.168.21.128-192.168.21.70-41336-80,192.168.21.128,192.168.21.70,41336,80,49,24,25,115360445.0,1.0416666666666667,0,0,25,49,0,0,0,0,1682584409358643.0,1682584524719088.0,0,0,0,0,2.1671206278720577e-07,1.0402179013785876e-07,1.12690272649347e-07,3.54367565069e-05,4.4469315283e-06,3.09898249785e-05,5,4,0,16,2,0,0,0,0,0,0,6,90.0,90,90,3.0,3,3,0,0.0,0.0,0.0,0,0,cyberattack_ocpp16_fdi_chargingprofile
192.168.21.128-192.168.21.70-37290-80,192.168.21.128,192.168.21.70,37290,80,131,64,67,107475234.0,1.046875,0,0,67,131,0,0,0,0,1683681402699304.0,1683681510174538.0,0,0,0,0,6.233994335848573e-07,3.070474822134372e-07,3.1635195137142017e-07,6.26935131864e-05,5.2123636223e-05,1.05698769634e-05,6,5,0,56,0,0,0,0,4,4,4,0,0.0,0,0,0.0,0,0,8,0.0,0.0,0.0,0,0,cyberattack_ocpp16_doc_idtag
